t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
20,8021,6519,1502,6050,2667,0.44083,11,344,360,56,1,0,0,0,63.97,0.27,3,100,63.97,0,112712,17932,0
21,8009,6506,1503,5913,2594,0.43869,13,352,360,63,1,0,0,0,63.97,0.18,2,100,63.97,0,112712,17932,0
22,8046,6535,1511,5736,2518,0.43898,12,352,360,456,1,1,0,0,57.57,0.21,10,103,57.58,531,112712,17932,0
23,8008,6509,1499,5864,2441,0.41627,12,344,360,62,1,0,0,0,63.91,1.15,12,103,63.91,0,112712,17932,0
24,8027,6522,1505,5398,2442,0.45239,13,352,360,64,1,0,0,0,63.96,1.03,7,103,63.96,0,112712,17932,0
25,8009,6507,1502,6245,2507,0.40144,13,352,360,74,1,0,0,0,63.96,0.92,5,103,63.96,0,112712,17932,0
26,8084,6567,1517,5405,2404,0.44477,12,344,360,78,1,0,0,0,63.96,0.23,2,103,63.96,0,112712,17932,0
27,8014,6513,1501,5948,2408,0.40484,13,344,360,80,1,0,0,0,63.96,0.12,1,103,63.96,0,112712,17932,0
28,8009,6506,1503,5746,2386,0.41525,10,344,352,63,1,0,0,0,63.96,0.10,1,103,63.96,0,112712,17932,0
29,8047,6537,1510,5509,2295,0.41659,12,344,360,59,1,0,0,0,63.96,0.09,1,103,63.96,0,112712,17932,0
30,8034,6528,1506,6337,2944,0.46457,11,344,360,84,1,1,0,0,63.96,0.33,11,100,63.96,2519,112712,17932,0
31,8002,6504,1498,5202,2490,0.47866,13,352,360,61,1,0,0,0,63.96,0.61,11,100,63.96,0,112712,17932,0
32,8015,6510,1505,6115,2824,0.46182,12,344,360,63,1,0,0,0,63.97,0.77,10,100,63.96,0,112712,17932,0
33,8026,6522,1504,5737,2750,0.47934,13,352,360,66,1,0,0,0,63.96,0.78,8,100,63.96,0,112712,17932,0
34,8009,6506,1503,5535,2545,0.45980,13,352,360,61,1,0,0,0,63.96,0.84,8,100,63.96,0,112712,17932,0
35,8005,6506,1499,5949,2569,0.43184,13,352,360,74,1,0,0,0,63.96,0.84,8,100,63.96,0,112712,17932,0
36,8044,6535,1509,5289,2263,0.42787,9,344,352,140,1,1,0,0,49.54,0.82,17,103,49.54,1521,112712,17932,0
37,8005,6506,1499,5966,2341,0.39239,13,344,360,68,1,0,0,0,57.66,1.62,11,103,57.66,0,112712,17932,0
38,8020,6514,1506,5056,2260,0.44699,13,344,360,64,1,0,0,0,63.80,0.70,5,103,63.80,0,112712,17932,0
39,8008,6508,1500,6096,2519,0.41322,12,344,360,61,1,0,0,0,63.96,0.41,4,103,63.96,0,112712,17932,0
40,8068,6553,1515,5197,2279,0.43852,11,344,360,66,1,0,0,0,63.96,0.39,4,103,63.96,0,112712,17932,0
41,8012,6511,1501,5889,2465,0.41858,12,344,360,56,1,0,0,0,63.96,0.29,3,103,63.96,0,112712,17932,0
42,8009,6507,1502,5148,2203,0.42793,13,352,360,72,1,0,0,0,63.96,0.27,3,103,63.96,0,112712,17932,0
43,8020,6520,1500,5670,2255,0.39771,13,352,360,64,1,0,0,0,63.96,0.07,2,103,63.96,0,112712,17932,0
44,8084,6564,1520,5446,2148,0.39442,12,344,360,184,1,1,0,0,60.10,0.90,12,106,60.11,833,112712,17932,0
45,8011,6509,1502,5646,2114,0.37442,13,352,360,63,1,0,0,0,63.96,1.10,7,106,63.96,0,112712,17932,0
46,8013,6510,1503,4490,2233,0.49733,13,352,360,768,1,0,1,0,63.95,0.24,2,107,63.95,0,112712,17932,0
47,8048,6542,1506,7018,3524,0.50214,13,352,360,60,1,0,0,0,63.95,0.19,2,107,63.95,0,112712,17932,0
48,8011,6510,1501,6264,3247,0.51836,12,344,360,60,1,0,0,0,63.95,0.27,3,107,63.95,0,112712,17932,0
49,8066,6550,1516,6930,3102,0.44762,13,344,360,58,1,0,0,0,63.95,0.41,4,107,63.95,0,112712,17932,0
50,8010,6509,1501,5918,2951,0.49865,13,352,360,58,1,0,0,0,63.95,0.40,4,107,63.95,0,112712,17932,0
51,8014,6513,1501,6526,2944,0.45112,14,352,360,70,1,0,0,0,63.96,0.30,3,107,63.96,0,112830,17932,0
52,8008,6504,1504,6833,3908,0.57193,9,344,352,2880,1,1,0,0,63.84,0.59,13,110,63.85,1252,113048,17932,0
53,8007,6506,1501,7057,4429,0.62760,14,344,360,86,1,1,0,0,63.96,1.07,17,115,63.96,5901,114266,19150,0
54,8020,6516,1504,6718,4180,0.62221,13,352,360,72,1,0,0,0,63.96,1.38,18,115,63.96,0,114266,19150,0
55,8005,6506,1499,6652,3960,0.59531,13,352,360,84,1,0,0,0,63.96,1.18,13,115,63.96,0,114266,19150,0
56,8034,6527,1507,6645,3806,0.57276,11,344,360,64,1,0,0,0,63.97,0.90,8,115,63.97,0,114266,19150,0
57,8076,6560,1516,5910,3435,0.58122,14,352,360,63,1,0,0,0,63.97,0.43,4,115,63.97,0,114266,19150,0
58,8068,6557,1511,6264,2238,0.35728,16,344,360,70,1,1,0,0,39.35,0.85,7,114,39.37,815,114266,19150,0
59,8045,6535,1510,5721,1604,0.28037,16,352,360,68,1,0,0,0,50.67,0.23,2,114,50.67,0,114266,19150,0
60,8033,6527,1506,6132,2053,0.33480,11,344,352,54,1,0,0,0,60.57,0.05,1,114,60.57,0,114266,19150,0
61,8085,6569,1516,5588,2228,0.39871,13,352,360,63,1,0,0,0,63.96,0.05,1,114,63.96,0,114266,19150,0
62,8091,6574,1517,6116,2420,0.39568,13,352,360,66,1,0,0,0,63.96,0.28,2,114,63.96,0,114266,19150,0
63,8050,6540,1510,5354,2370,0.44266,12,352,360,68,1,0,0,0,63.96,0.05,1,114,63.96,0,114266,19150,0
64,8040,6534,1506,6206,2425,0.39075,13,352,360,61,1,0,0,0,63.96,0.04,1,114,63.96,0,114266,19150,0
65,8014,6511,1503,5339,2546,0.47687,13,344,360,96,1,1,0,0,61.86,0.35,9,116,61.87,2379,114266,19150,0
66,8089,6572,1517,6280,2928,0.46624,13,344,360,60,1,0,0,0,63.96,0.80,8,116,63.96,0,114266,19150,0
67,8026,6524,1502,5286,2583,0.48865,12,352,360,74,1,0,0,0,63.96,1.16,7,116,63.96,0,114266,19150,0
68,8071,6559,1512,6233,2936,0.47104,11,344,360,60,1,0,0,0,63.96,0.70,4,116,63.96,0,114266,19150,0
69,8007,6502,1505,5745,2763,0.48094,12,344,360,66,1,0,0,0,63.96,0.34,3,116,63.96,0,114266,19150,0
70,8009,6507,1502,5537,2592,0.46812,13,352,360,68,1,0,0,0,63.96,0.02,2,116,63.96,0,114266,19150,0
71,8013,6512,1501,5948,2471,0.41543,12,352,360,94,1,1,0,0,51.03,0.43,12,115,51.03,1495,114266,19150,0
72,8052,6549,1503,5150,2201,0.42738,11,344,352,63,1,0,0,0,59.21,0.97,7,115,59.23,0,114266,19150,0
73,8056,6537,1519,6109,2488,0.40727,13,344,360,60,1,0,0,0,63.96,0.16,3,115,63.96,0,114266,19150,0
74,8048,6539,1509,5063,2276,0.44954,13,352,360,62,1,0,0,0,63.96,0.21,4,115,63.96,0,114266,19150,0
75,8023,6519,1504,6029,2561,0.42478,13,352,360,70,1,0,0,0,63.96,0.16,3,115,63.96,0,114266,19150,0
76,8008,6506,1502,5089,2285,0.44901,10,344,360,59,1,0,0,0,63.96,0.09,3,115,63.96,0,114266,19150,0
77,8048,6539,1509,5855,2336,0.39898,10,344,360,60,1,0,0,0,63.96,0.07,2,115,63.96,0,114266,19150,0
78,8030,6525,1505,5282,2044,0.38697,13,344,360,312,1,1,0,0,60.17,0.93,12,114,60.19,566,114266,19150,0
79,8037,6537,1500,5711,2111,0.36964,13,352,360,63,1,0,0,0,63.96,0.61,5,114,63.96,0,114266,19150,0
80,8012,6503,1509,5077,2088,0.41127,12,344,360,66,1,0,0,0,63.96,0.35,3,114,63.96,0,114266,19150,0
81,8026,6521,1505,5797,2194,0.37847,12,344,360,64,1,0,0,0,63.96,0.06,2,114,63.96,0,114266,19150,0
82,8024,6523,1501,5176,2159,0.41712,13,352,360,66,1,0,0,0,63.96,0.00,1,114,63.96,0,114266,19150,0
83,8012,6510,1502,4923,1997,0.40565,13,352,360,76,1,0,0,0,63.95,5.57,2,114,63.95,0,114266,19150,0
84,8040,6530,1510,7070,3357,0.47482,12,344,360,352,1,0,1,0,63.96,0.01,2,115,63.96,0,114266,19150,0
85,8013,6510,1503,7037,4029,0.57255,14,352,360,1824,1,1,0,0,61.09,0.02,4,113,61.09,1613,114266,19150,0
86,8005,6503,1502,6545,3698,0.56501,13,344,360,2112,1,0,0,0,63.96,0.37,12,113,63.96,0,114266,19150,0
87,8018,6515,1503,7899,5122,0.64844,9,336,352,1952,1,1,0,0,63.94,1.08,21,117,63.94,5765,115820,20704,0
88,8048,6539,1509,6722,4118,0.61262,13,344,360,62,1,0,0,0,63.96,0.97,17,117,63.96,0,115820,20704,0
89,8083,6569,1514,6659,3919,0.58853,11,344,360,72,1,0,0,0,63.97,1.13,16,117,63.97,0,115820,20704,0
90,8013,6509,1504,6748,3946,0.58477,14,352,360,59,1,0,0,0,63.97,0.69,10,117,63.97,0,115820,20704,0
91,8011,6508,1503,6700,3783,0.56463,13,352,360,64,1,0,0,0,63.97,0.62,9,117,63.97,0,115820,20704,0
92,8012,6511,1501,5711,1794,0.31413,17,344,360,84,1,1,0,0,63.97,0.62,9,116,63.97,1372,115820,20704,0
93,8004,6502,1502,6423,2020,0.31449,16,352,360,60,1,0,0,0,63.97,0.41,7,116,63.97,0,115820,20704,0
94,8031,6525,1506,5675,2177,0.38361,12,344,360,60,1,0,0,0,63.97,0.46,6,116,63.97,0,115820,20704,0
95,8010,6508,1502,6292,2501,0.39749,13,352,360,64,1,0,0,0,63.96,0.34,5,116,63.96,0,115820,20704,0
96,8050,6541,1509,5880,2526,0.42959,9,344,352,55,1,0,0,0,63.97,0.30,3,116,63.97,0,115820,20704,0
97,8003,6503,1500,5934,2641,0.44506,12,344,360,61,1,0,0,0,63.96,0.51,4,116,63.96,0,115820,20704,0
98,8008,6507,1501,5837,2548,0.43653,12,344,360,1632,1,1,0,0,55.46,0.63,15,115,55.47,640,115820,20704,0
99,8014,6511,1503,5686,2426,0.42666,13,344,360,66,1,0,0,0,62.99,1.07,11,115,63.00,0,115820,20704,0
100,8014,6511,1503,5644,2451,0.43427,11,344,360,62,1,0,0,0,63.96,0.97,6,115,63.96,0,115820,20704,0
101,8016,6513,1503,5932,2415,0.40711,13,352,360,64,1,0,0,0,63.96,0.64,4,115,63.96,0,115820,20704,0
102,8012,6510,1502,5312,2399,0.45162,14,352,360,66,1,0,0,0,63.96,0.07,2,115,63.96,0,115820,20704,0
103,8008,6506,1502,5886,2364,0.40163,13,352,360,66,1,0,0,0,63.96,0.70,6,115,63.96,0,115820,20704,0
104,8013,6511,1502,5575,2349,0.42135,12,344,360,60,1,0,0,0,63.96,0.48,5,115,63.96,0,115820,20704,0
105,8033,6528,1505,5678,2294,0.40402,11,344,360,64,1,0,0,0,63.96,0.49,5,115,63.96,0,115820,20704,0
106,8072,6557,1515,5612,2394,0.42659,12,344,360,68,1,1,0,0,63.56,0.28,12,118,63.56,1042,115820,20704,0
107,8037,6530,1507,5621,2304,0.40989,13,352,360,64,1,0,0,0,63.96,0.62,10,118,63.96,0,115820,20704,0
108,8025,6520,1505,5710,2348,0.41121,11,344,360,63,1,0,0,0,63.96,0.83,9,118,63.96,0,115820,20704,0
109,8014,6512,1502,5519,2409,0.43649,14,352,360,74,1,0,0,0,63.96,0.97,8,118,63.96,0,115820,20704,0
110,8010,6518,1492,5839,2353,0.40298,13,352,360,64,1,0,0,0,63.96,1.07,7,118,63.96,0,115820,20704,0
111,8012,6501,1511,5381,2296,0.42669,12,344,360,66,1,0,0,0,63.96,0.95,8,118,63.96,0,115820,20704,0
112,8037,6530,1507,5829,2290,0.39286,13,352,360,66,1,0,0,0,63.96,0.85,7,118,63.96,0,115820,20704,0
113,8047,6538,1509,5126,2162,0.42177,13,344,360,74,1,1,0,0,62.43,1.39,15,117,62.44,1209,115820,20704,0
114,8013,6509,1504,5899,2331,0.39515,13,352,360,66,1,0,0,0,63.96,1.05,10,117,63.96,0,115820,20704,0
115,8009,6510,1499,5184,2296,0.44290,11,344,352,80,1,0,0,0,63.96,1.31,9,117,63.96,0,115820,20704,0
116,8086,6568,1518,6047,2391,0.39540,12,344,360,74,1,0,0,0,63.96,1.19,7,117,63.96,0,115820,20704,0
117,8085,6571,1514,5085,2218,0.43618,12,344,360,76,1,0,0,0,63.96,0.72,6,117,63.96,0,115820,20704,0
118,8011,6508,1503,5931,2363,0.39842,13,352,360,72,1,0,0,0,63.96,0.53,5,117,63.96,0,115820,20704,0
119,8060,6547,1513,4973,2074,0.41705,14,352,360,78,1,1,0,0,55.99,0.72,14,116,56.01,548,115820,20704,0
120,8087,6571,1516,5880,2116,0.35986,12,344,360,63,1,0,0,0,63.45,0.98,13,116,63.45,0,115820,20704,0
