t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
76,40208,36187,4021,35705,31247,0.87514,4,12,19,35,0,0,0,0,127.97,0.02,1,113,127.97
77,40112,36100,4012,35529,31618,0.88992,4,11,19,36,0,0,0,0,127.97,0.07,1,113,127.97
78,40044,36040,4004,35438,31010,0.87505,4,12,20,43,0,0,0,0,127.97,0.00,0,113,127.97
79,40339,36305,4034,35689,31298,0.87696,4,11,20,39,0,0,0,0,127.97,0.00,0,113,127.97
80,40213,36192,4021,35488,29992,0.84513,4,12,20,45,0,0,0,0,127.97,0.00,0,113,127.97
81,40276,36249,4027,35357,31328,0.88605,4,12,23,40,0,0,0,0,127.97,0.00,0,113,127.97
82,40322,36289,4033,35327,32806,0.92864,5,14,25,46,0,0,0,0,127.97,0.03,2,113,127.97
83,40030,36030,4000,78023,42210,0.54099,4,13,25,3392,1,5,1,0,127.98,0.18,4,120,127.98
84,40122,36107,4015,95977,32947,0.34328,4,14,25,3392,0,6,0,0,127.98,0.02,1,114,127.98
85,40161,36145,4016,35798,30685,0.85717,4,12,20,48,0,0,0,0,127.98,0.02,1,114,127.98
86,40117,36106,4011,45813,32756,0.71499,4,12,21,2624,0,1,0,0,127.98,0.08,1,113,127.98
87,40060,36053,4007,35299,31090,0.88076,4,13,23,38,0,0,0,0,127.97,0.00,0,113,127.97
88,40201,36181,4020,35480,29433,0.82957,4,13,24,41,0,0,0,0,127.97,0.00,0,113,127.97
89,40202,36181,4021,35422,31022,0.87578,5,13,24,45,0,0,0,0,127.97,0.11,1,113,127.97
90,40316,36285,4031,35497,31619,0.89075,4,13,21,38,0,0,0,0,127.97,0.32,5,113,127.97
91,40231,36208,4023,35399,29869,0.84378,4,13,21,36,0,0,0,0,127.97,0.02,1,113,127.97
92,40205,36185,4020,35327,32421,0.91774,5,14,26,41,0,0,0,0,127.97,0.00,0,113,127.97
93,40191,36172,4019,35339,33446,0.94643,5,14,25,46,0,0,0,0,127.97,0.00,0,113,127.97
94,40040,36036,4004,35221,32017,0.90903,4,13,24,40,0,0,0,0,127.97,0.00,0,113,127.97
95,40076,36068,4008,35341,31428,0.88928,5,13,23,38,0,0,0,0,127.97,0.17,4,113,127.97
96,40194,36175,4019,35428,30915,0.87261,5,13,23,47,0,0,0,0,127.97,0.00,0,113,127.97
97,40088,36079,4009,75200,43038,0.57231,4,12,23,3328,1,4,1,0,127.98,0.00,0,121,127.98
98,40247,36222,4025,101085,38603,0.38189,3,13,23,3456,0,7,0,0,127.98,0.36,6,114,127.98
99,40181,36163,4018,45979,28081,0.61074,4,13,22,2688,0,1,0,0,127.98,0.00,0,113,127.98
100,40216,36196,4020,35591,31409,0.88250,4,12,21,36,0,0,0,0,127.98,0.00,0,113,127.98
101,40147,36131,4016,35531,32141,0.90459,4,13,23,49,0,0,0,0,127.97,0.01,2,113,127.97
102,40201,36180,4021,35623,30818,0.86512,4,12,20,36,0,0,0,0,127.97,0.07,1,113,127.97
103,40183,36165,4018,35639,32255,0.90505,4,12,21,39,0,0,0,0,127.97,0.00,0,113,127.97
104,40264,36238,4026,35651,31552,0.88502,4,12,20,38,0,0,0,0,127.97,0.00,0,113,127.97
105,40195,36175,4020,35476,32421,0.91389,4,12,21,38,0,0,0,0,127.97,0.00,0,113,127.97
106,40005,36006,3999,35220,31264,0.88768,4,13,23,41,0,0,0,0,127.97,0.04,3,113,127.97
107,40203,36181,4022,35508,28408,0.80005,4,12,21,40,0,0,0,0,127.97,0.00,0,113,127.97
108,40125,36113,4012,35535,29474,0.82944,5,13,24,37,0,0,0,0,127.97,0.00,0,113,127.97
109,40185,36166,4019,35530,30289,0.85249,5,14,24,51,0,0,0,0,127.97,0.00,0,113,127.97
110,40200,36181,4019,35474,30925,0.87177,4,11,19,38,0,0,0,0,127.97,0.00,0,113,127.97
111,40216,36194,4022,63937,39351,0.61547,4,14,24,3456,1,3,1,0,127.98,0.08,3,122,127.98
112,40225,36207,4018,114160,34121,0.29889,5,15,26,3456,1,8,0,0,127.98,0.05,1,114,127.98
113,40273,36241,4032,43223,27309,0.63182,5,14,26,196,0,1,0,0,127.97,0.04,2,113,127.97
114,40112,36101,4011,35790,30158,0.84264,4,12,22,39,0,0,0,0,127.97,0.00,1,113,127.97
115,40175,36157,4018,35841,28467,0.79426,4,12,22,37,0,0,0,0,127.97,0.00,1,113,127.97
116,40269,36243,4026,35883,30886,0.86074,4,11,20,33,0,0,0,0,127.97,0.00,0,113,127.97
117,40416,36374,4042,35883,31682,0.88293,4,11,19,43,0,0,0,0,127.97,0.02,3,113,127.97
118,40301,36271,4030,35687,29192,0.81800,4,11,20,36,0,0,0,0,127.97,0.00,0,113,127.97
119,40144,36129,4015,35651,28158,0.78982,4,11,19,32,0,0,0,0,127.97,0.01,1,113,127.97
120,40316,36285,4031,35825,27897,0.77870,4,12,20,39,0,0,0,0,127.97,0.00,0,113,127.97
121,40216,36194,4022,35728,27697,0.77522,4,11,19,33,0,0,0,0,127.97,0.00,0,113,127.97
122,40190,36170,4020,35646,29443,0.82598,4,12,21,2368,0,0,0,0,127.97,0.01,1,113,127.97
123,40023,36020,4003,35387,30698,0.86749,4,12,20,41,0,0,0,0,127.97,0.00,0,113,127.97
124,40106,36097,4009,35207,32049,0.91030,4,11,18,35,0,0,0,0,127.97,0.00,0,113,127.97
125,40156,36140,4016,66902,40063,0.59883,4,13,23,3264,1,3,1,0,127.98,0.17,4,122,127.98
126,40016,36015,4001,108732,38622,0.35520,4,14,25,3456,0,8,0,0,127.98,0.00,0,114,127.98
127,40246,36222,4024,45345,27467,0.60573,4,12,21,2560,0,1,0,0,127.98,0.02,1,114,127.98
128,40088,36079,4009,35686,30136,0.84448,4,12,20,35,0,0,0,0,127.97,0.00,0,114,127.97
129,40156,36140,4016,35673,30888,0.86586,4,11,20,36,0,0,0,0,127.97,0.00,0,114,127.97
130,40203,36182,4021,35670,32187,0.90235,4,12,21,39,0,0,0,0,127.97,0.04,2,114,127.97
131,40199,36180,4019,35714,30663,0.85857,4,13,23,37,0,0,0,0,127.97,0.00,0,114,127.97
132,40138,36125,4013,35574,31654,0.88981,5,13,24,43,0,0,0,0,127.97,0.00,0,114,127.97
133,40184,36165,4019,35602,30907,0.86813,4,12,20,39,0,0,0,0,127.97,0.13,2,114,127.97
134,40168,36151,4017,35568,30626,0.86105,4,12,20,39,0,0,0,0,127.97,0.00,0,114,127.97
135,40127,36114,4013,35537,30299,0.85260,4,12,20,43,0,0,0,0,127.97,0.14,5,114,127.97
136,40163,36146,4017,35498,29628,0.83464,4,13,21,37,0,0,0,0,127.97,0.00,0,114,127.97
137,40419,36379,4040,35621,30438,0.85450,4,12,20,45,0,0,0,0,127.97,0.00,0,114,127.97
138,40223,36200,4023,35314,30834,0.87314,4,12,21,38,0,0,0,0,127.97,0.00,0,114,127.97
139,40090,36080,4010,62879,36946,0.58757,4,13,23,3200,1,3,1,0,127.98,0.22,3,124,127.98
140,40201,36181,4020,92407,38143,0.41277,4,14,24,3456,0,6,0,0,127.98,0.03,4,118,127.98
141,40288,36263,4025,53285,29245,0.54884,3,12,21,2816,0,2,0,0,127.98,0.02,2,117,127.98
142,40206,36183,4023,46103,28268,0.61315,4,12,21,2688,0,1,0,0,127.97,0.00,0,115,127.97
143,40230,36206,4024,35839,29244,0.81598,4,12,21,43,0,0,0,0,127.97,0.06,2,115,127.97
144,40204,36184,4020,35811,29454,0.82248,4,13,23,36,0,0,0,0,127.97,0.05,4,115,127.97
145,40205,36184,4021,35702,29830,0.83553,4,13,22,47,0,0,0,0,127.97,0.02,1,115,127.97
146,40236,36213,4023,35620,30103,0.84512,4,12,22,42,0,0,0,0,127.97,0.00,0,115,127.97
147,40234,36209,4025,35699,28481,0.79781,4,12,21,38,0,0,0,0,127.97,0.00,0,115,127.97
148,40242,36218,4024,35578,30323,0.85230,4,12,20,35,0,0,0,0,127.97,0.04,1,115,127.97
149,40208,36188,4020,35416,32089,0.90606,4,12,20,37,0,0,0,0,127.97,0.14,2,115,127.97
150,40184,36166,4018,35194,31564,0.89686,4,13,23,41,0,0,0,0,127.97,0.00,0,115,127.97
151,40317,36285,4032,35183,30941,0.87943,4,12,21,46,0,0,0,0,127.97,0.08,1,115,127.97
152,40177,36159,4018,35138,29342,0.83505,5,14,23,40,0,0,0,0,127.97,0.02,1,115,127.97
153,40035,36032,4003,57737,35844,0.62082,4,14,23,3136,1,3,1,0,127.98,0.29,5,124,127.98
154,40088,36080,4008,110674,40849,0.36909,5,15,26,3456,1,7,0,0,127.97,0.22,2,117,127.97
155,40303,36272,4031,52537,27358,0.52074,4,12,22,2944,0,2,0,0,127.97,0.19,1,115,127.97
156,40420,36378,4042,36026,32330,0.89741,4,11,20,43,0,0,0,0,127.97,0.18,1,115,127.97
157,40178,36160,4018,35725,33511,0.93803,4,12,20,36,0,0,0,0,127.97,0.15,2,115,127.97
158,40167,36150,4017,35597,32182,0.90406,3,11,20,33,0,0,0,0,127.97,0.01,1,115,127.97
159,40026,36024,4002,35433,31322,0.88398,4,12,21,41,0,0,0,0,127.97,0.00,0,115,127.97
160,40211,36190,4021,35706,31849,0.89198,4,11,19,37,0,0,0,0,127.97,0.07,2,115,127.97
161,40147,36132,4015,35524,32456,0.91364,4,11,18,34,0,0,0,0,127.97,0.00,0,115,127.97
162,40162,36146,4016,35425,33254,0.93872,4,11,18,37,0,0,0,0,127.97,0.02,2,115,127.97
163,40190,36171,4019,35424,30790,0.86918,4,12,19,36,0,0,0,0,127.97,0.17,2,115,127.97
164,40051,36045,4006,35286,31885,0.90362,4,12,21,45,0,0,0,0,127.97,0.05,2,115,127.97
165,40135,36124,4011,35345,30723,0.86923,4,11,18,41,0,0,0,0,127.97,0.02,1,115,127.97
166,40334,36299,4035,35517,29213,0.82251,4,12,21,40,0,0,0,0,127.97,0.00,0,115,127.97
167,40373,36339,4034,56836,39429,0.69373,4,12,21,3136,1,2,1,0,127.98,0.00,1,125,127.98
168,40106,36096,4010,114388,36779,0.32153,4,13,24,3456,1,8,0,0,127.98,0.04,1,117,127.98
169,40300,36266,4034,49491,29119,0.58837,4,11,20,2816,0,2,0,0,127.98,0.04,1,115,127.98
170,40194,36174,4020,35703,31508,0.88250,3,12,19,38,0,0,0,0,127.97,0.11,4,115,127.97
171,40092,36083,4009,35596,29807,0.83737,4,12,20,37,0,0,0,0,127.97,0.04,1,115,127.97
172,40054,36049,4005,35597,32132,0.90266,4,13,22,47,0,0,0,0,127.97,0.04,1,115,127.97
173,40200,36179,4021,35639,33776,0.94773,4,12,20,38,0,0,0,0,127.97,0.08,2,115,127.97
174,40072,36066,4006,35380,32548,0.91995,4,13,24,40,0,0,0,0,127.97,0.00,0,115,127.97
175,40231,36207,4024,35497,32099,0.90427,4,12,20,38,0,0,0,0,127.97,0.01,2,115,127.97
176,40200,36181,4019,35430,32027,0.90395,5,12,21,44,0,0,0,0,127.97,0.00,0,115,127.97
177,40345,36310,4035,35484,34308,0.96686,4,12,19,34,0,0,0,0,127.97,0.00,0,115,127.97
178,40234,36211,4023,35209,32467,0.92212,4,12,21,37,0,0,0,0,127.97,0.00,0,115,127.97
179,40127,36114,4013,35103,31012,0.88346,4,12,21,35,0,0,0,0,127.97,0.00,0,115,127.97
