t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
67,8035,6526,1509,7962,1146,0.14393,320,344,360,61,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
68,8086,6570,1516,8316,1184,0.14238,320,344,360,50,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
69,8037,6530,1507,8143,1155,0.14184,320,344,360,57,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
70,8006,6508,1498,8119,1154,0.14214,320,344,352,432,1,1,0,0,63.97,0.67,4,120,63.97,983,0,0,0
71,8007,6504,1503,8061,1291,0.16015,320,344,360,51,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
72,8084,6567,1517,8578,1387,0.16169,328,344,368,61,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
73,8043,6535,1508,7685,1152,0.14990,320,344,360,54,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
74,8006,6505,1501,8661,1181,0.13636,320,344,360,1920,1,1,0,0,63.97,0.48,5,118,63.97,1502,0,0,0
75,8009,6507,1502,8105,1279,0.15780,320,344,360,61,1,0,0,0,63.97,0.00,0,118,63.97,0,0,0,0
76,8027,6523,1504,8019,1346,0.16785,328,344,360,60,1,0,0,0,63.97,0.00,0,118,63.97,0,0,0,0
77,8052,6541,1511,8542,1216,0.14236,320,344,360,53,1,0,0,0,63.97,0.00,0,118,63.97,0,0,0,0
78,7997,6498,1499,7598,1114,0.14662,320,344,352,48,1,0,0,0,63.97,0.00,0,118,63.97,0,0,0,0
79,8023,6519,1504,8588,1273,0.14823,328,344,368,58,1,0,0,0,63.97,0.00,0,118,63.97,0,0,0,0
80,8085,6568,1517,7611,1113,0.14624,320,344,360,204,1,1,0,0,57.42,0.04,8,117,57.44,1467,0,0,0
81,8037,6530,1507,8534,1298,0.15210,320,328,352,33,1,0,0,0,63.97,0.49,2,117,63.97,0,0,0,0
82,8007,6508,1499,7921,1179,0.14884,328,344,360,59,1,0,0,0,63.97,0.00,0,117,63.97,0,0,0,0
83,8067,6555,1512,8847,1312,0.14830,320,344,392,896,1,0,1,0,63.97,0.23,1,118,63.97,0,0,0,0
84,8012,6508,1504,9904,1388,0.14015,328,344,640,54,1,0,0,0,63.97,0.00,0,118,63.97,0,0,0,0
85,8061,6551,1510,8890,1379,0.15512,320,344,624,2560,1,1,0,0,63.98,0.27,2,117,63.98,462,0,0,0
86,8019,6514,1505,8383,1320,0.15746,320,344,624,2368,1,1,0,0,63.98,0.18,10,122,63.98,1436,0,0,0
87,8008,6506,1502,8223,1194,0.14520,320,344,624,47,1,0,0,0,63.99,0.43,5,122,63.99,0,0,0,0
88,8063,6551,1512,8459,1373,0.16231,320,344,624,68,1,0,0,0,63.98,0.05,1,122,63.98,0,0,0,0
89,8055,6545,1510,7965,1229,0.15430,320,344,624,53,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0
90,8006,6506,1500,8409,1203,0.14306,320,344,416,51,1,0,0,0,63.98,0.00,0,122,63.98,0,0,0,0
91,8003,6503,1500,7903,1093,0.13830,320,344,624,48,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0
92,8070,6555,1515,8561,1256,0.14671,320,344,376,55,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0
93,8009,6507,1502,8007,1228,0.15337,320,344,360,128,1,1,0,0,63.97,0.80,5,121,63.97,1503,0,0,0
94,8006,6506,1500,8262,1330,0.16098,320,344,368,53,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
95,8013,6511,1502,8384,1352,0.16126,320,344,360,57,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
96,8026,6520,1506,7870,1138,0.14460,320,344,376,55,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
97,8010,6508,1502,8456,1229,0.14534,328,344,368,61,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
98,8084,6569,1515,7841,1168,0.14896,320,344,368,54,1,0,0,0,63.97,0.00,0,121,63.97,0,0,0,0
99,8085,6568,1517,8610,1266,0.14704,320,344,360,1216,1,1,0,0,62.27,0.69,11,120,62.27,1637,0,0,0
100,8037,6530,1507,7856,1199,0.15262,328,344,368,57,1,0,0,0,63.97,0.02,1,120,63.97,0,0,0,0
101,8007,6507,1500,8671,1335,0.15396,320,344,368,64,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
102,8083,6567,1516,7783,1153,0.14814,320,344,384,53,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
103,8066,6553,1513,8616,1235,0.14334,320,344,360,48,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
104,8015,6512,1503,7796,1079,0.13840,328,344,392,66,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
105,8010,6511,1499,8514,1226,0.14400,320,344,376,61,1,0,0,0,63.97,0.00,0,120,63.97,0,0,0,0
106,8078,6561,1517,7980,1140,0.14286,328,344,376,86,1,1,0,0,59.98,0.36,11,123,59.99,1450,0,0,0
107,8005,6504,1501,8091,1187,0.14671,328,344,360,60,1,0,0,0,63.97,0.23,1,123,63.97,0,0,0,0
108,8053,6544,1509,8345,1386,0.16609,328,344,360,68,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
109,8008,6506,1502,7842,1180,0.15047,320,344,368,52,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
110,8014,6511,1503,8411,1192,0.14172,328,352,432,64,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
111,8066,6553,1513,7784,1173,0.15069,320,344,368,53,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
112,8007,6513,1494,8576,1246,0.14529,320,344,360,52,1,0,0,0,63.97,0.00,0,123,63.97,0,0,0,0
113,8006,6498,1508,7542,1033,0.13697,328,352,368,62,1,1,0,0,63.97,0.53,4,122,63.97,1467,0,0,0
114,8011,6513,1498,8575,1311,0.15289,328,344,368,56,1,0,0,0,63.97,0.31,1,122,63.97,0,0,0,0
115,8008,6504,1504,7692,1241,0.16134,320,344,408,57,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0
116,8021,6515,1506,8406,1236,0.14704,320,344,360,51,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0
117,8019,6516,1503,7960,1178,0.14799,320,344,360,52,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0
118,8086,6570,1516,8208,1251,0.15241,320,344,352,56,1,0,0,0,63.97,0.00,0,122,63.97,0,0,0,0
119,8008,6508,1500,8051,1104,0.13713,320,344,360,288,1,1,0,0,60.56,0.33,10,121,60.56,1479,0,0,0
120,8047,6536,1511,8065,1225,0.15189,320,344,352,53,1,0,0,0,63.97,0.99,4,121,63.97,0,0,0,0
