t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb,invalidated_blocks,pf_evicted,pf_used,ssad_suspended
67,8007,6504,1503,8245,1711,0.20752,336,352,368,128,1,1,0,0,63.97,0.61,9,113,63.97,1152,114294,18334,0
68,8004,6501,1503,7564,1581,0.20902,336,352,368,68,1,0,0,0,63.97,0.47,2,113,63.97,0,114294,18334,0
69,8089,6577,1512,8354,1776,0.21259,320,352,368,62,1,0,0,0,63.97,0.00,0,113,63.97,0,114294,18334,0
70,8007,6502,1505,7670,1659,0.21630,320,352,360,56,1,0,0,0,63.97,0.00,0,113,63.97,0,114294,18334,0
71,8084,6569,1515,8176,1725,0.21098,328,352,360,58,1,0,0,0,63.97,0.00,0,113,63.97,0,114294,18334,0
72,8012,6508,1504,7799,1633,0.20939,328,352,368,57,1,0,0,0,63.97,0.00,0,113,63.97,0,114294,18334,0
73,8060,6551,1509,7859,1685,0.21440,336,352,368,76,1,0,0,0,63.97,0.00,0,113,63.97,0,114294,18334,0
74,8089,6572,1517,7998,1675,0.20943,336,352,368,68,1,0,0,0,63.97,0.00,0,113,63.97,0,114294,18334,0
75,8060,6550,1510,7921,1936,0.24441,336,352,656,176,1,1,0,0,63.97,0.80,7,116,63.97,2090,114294,18334,0
76,8090,6571,1519,8043,1942,0.24145,336,352,368,64,1,0,0,0,63.97,0.28,1,116,63.97,0,114294,18334,0
77,8053,6544,1509,8138,2007,0.24662,336,352,368,60,1,0,0,0,63.97,0.00,0,116,63.97,0,114294,18334,0
78,8015,6511,1504,7794,1739,0.22312,336,352,368,59,1,0,0,0,63.97,0.00,0,116,63.97,0,114294,18334,0
79,8089,6572,1517,8071,1791,0.22191,328,352,360,62,1,0,0,0,63.97,0.00,0,116,63.97,0,114294,18334,0
80,8007,6505,1502,7818,1705,0.21809,320,352,360,55,1,0,0,0,63.97,0.00,0,116,63.97,0,114294,18334,0
81,8087,6576,1511,8317,1783,0.21438,320,352,360,86,1,1,0,0,60.63,0.73,8,115,60.63,1598,114294,18334,0
82,8005,6500,1505,7388,1635,0.22130,336,352,368,61,1,0,0,0,63.97,0.00,0,115,63.97,0,114294,18334,0
83,8014,6512,1502,7383,1748,0.23676,328,352,360,72,1,0,0,0,63.98,2.82,1,115,63.98,0,114294,18334,0
84,8014,6510,1504,7633,1784,0.23372,336,352,368,70,1,0,1,0,63.95,0.00,0,116,63.95,0,114294,18334,0
85,8011,6509,1502,8631,1957,0.22674,336,352,368,55,1,0,0,0,63.96,0.00,0,116,63.96,0,114294,18334,0
86,8014,6512,1502,7706,1847,0.23968,336,352,368,56,1,0,0,0,63.98,0.00,0,116,63.98,0,115208,18334,0
87,8013,6511,1502,8358,1914,0.22900,336,352,384,51,1,0,0,0,63.98,0.00,0,116,63.98,0,115525,18427,0
88,8086,6569,1517,7924,1894,0.23902,320,352,544,100,1,1,0,0,57.00,0.02,3,115,57.02,613,115642,18544,0
89,8087,6571,1516,8330,2154,0.25858,320,352,368,2816,1,0,0,0,63.99,0.20,1,115,63.99,0,115642,18544,0
90,8010,6510,1500,8488,2262,0.26649,336,352,392,704,1,1,0,0,63.99,0.09,9,120,63.99,3758,115642,18544,0
91,8021,6515,1506,7938,2317,0.29189,336,352,656,59,1,0,0,0,63.98,0.25,5,120,63.98,0,115757,18659,0
92,8013,6510,1503,8657,2812,0.32482,336,352,368,53,1,0,0,0,63.98,0.15,2,120,63.98,0,115833,18735,0
93,8009,6508,1501,8447,2455,0.29064,336,352,368,62,1,0,0,0,63.97,0.00,0,120,63.97,0,115862,18764,0
94,8012,6510,1502,7801,2073,0.26574,336,352,376,56,1,0,0,0,63.97,0.00,0,120,63.97,0,115862,18764,0
95,8057,6546,1511,8553,2193,0.25640,336,352,368,56,1,0,0,0,63.97,0.00,0,120,63.97,0,115862,18764,0
96,8069,6557,1512,7714,1857,0.24073,320,352,368,55,1,0,0,0,63.97,0.00,0,120,63.97,0,115862,18764,0
97,8028,6522,1506,8565,1130,0.13193,320,344,360,88,1,1,0,0,63.97,0.00,0,119,63.97,618,115862,18764,0
98,8051,6541,1510,7539,1411,0.18716,320,344,360,61,1,0,0,0,63.97,0.00,0,119,63.97,0,115862,18764,0
99,8010,6509,1501,8434,1745,0.20690,336,352,368,56,1,0,0,0,63.97,0.00,0,119,63.97,0,115862,18764,0
100,8009,6510,1499,7640,1673,0.21898,336,352,368,60,1,0,0,0,63.97,0.00,0,119,63.97,0,115862,18764,0
101,8012,6507,1505,7914,1698,0.21456,336,352,368,60,1,0,0,0,63.97,0.00,0,119,63.97,0,115862,18764,0
102,8073,6561,1512,7704,1629,0.21145,336,352,368,624,1,1,0,0,63.97,0.00,1,117,63.97,0,115862,18764,0
103,8009,6505,1504,8529,2118,0.24833,336,352,368,66,1,0,0,0,63.97,0.64,6,117,63.97,2176,115862,18764,0
104,8013,6510,1503,7765,1945,0.25048,328,352,368,59,1,0,0,0,63.97,0.46,2,117,63.97,0,115862,18764,0
105,8009,6508,1501,8259,2022,0.24482,336,352,368,61,1,0,0,0,63.97,0.00,0,117,63.97,0,115862,18764,0
106,8082,6567,1515,7935,1795,0.22621,328,352,360,62,1,0,0,0,63.97,0.00,0,117,63.97,0,115862,18764,0
107,8084,6569,1515,8176,1815,0.22199,320,352,368,53,1,0,0,0,63.97,0.00,0,117,63.97,0,115862,18764,0
108,8011,6507,1504,7791,1796,0.23052,336,352,368,64,1,0,0,0,63.97,0.00,0,117,63.97,0,115862,18764,0
109,8012,6512,1500,7979,1719,0.21544,328,352,368,62,1,1,0,0,63.97,0.73,5,116,63.97,1740,115862,18764,0
110,8084,6568,1516,8189,1863,0.22750,336,352,368,64,1,0,0,0,63.97,0.00,0,116,63.97,0,115862,18764,0
111,8040,6532,1508,7827,1803,0.23036,336,352,368,57,1,0,0,0,63.97,0.00,0,116,63.97,0,115862,18764,0
112,8028,6522,1506,8287,1864,0.22493,320,352,360,60,1,0,0,0,63.97,0.00,0,116,63.97,0,115862,18764,0
113,8013,6512,1501,7641,1625,0.21267,336,352,368,60,1,0,0,0,63.96,0.00,0,116,63.96,0,115862,18764,0
114,8012,6508,1504,7967,1772,0.22242,336,352,368,61,1,0,0,0,63.96,0.00,0,116,63.96,0,115862,18764,0
115,8010,6511,1499,7735,1673,0.21629,336,352,368,61,1,0,0,0,63.96,0.00,0,116,63.96,0,115862,18764,0
116,8065,6550,1515,8314,1643,0.19762,320,344,360,68,1,1,0,0,63.96,0.80,4,115,63.96,1096,115862,18764,0
117,8084,6571,1513,7596,1665,0.21919,328,352,360,58,1,0,0,0,63.96,0.00,0,115,63.96,0,115862,18764,0
118,8028,6521,1507,8231,1742,0.21164,336,352,360,61,1,0,0,0,63.96,0.00,0,115,63.96,0,115862,18764,0
119,8028,6522,1506,7598,1603,0.21098,336,352,368,62,1,0,0,0,63.96,0.00,0,115,63.96,0,115862,18764,0
120,8086,6570,1516,7696,1641,0.21323,328,352,360,88,1,0,0,0,63.97,0.61,1,115,63.97,0,115862,18764,0
